Occam (Portland State University)
Version 3.3.9
Tue Oct 30 16:53:30 2012

Warning: input data cardinality for variable next-note (Nn) is 17, but was specified as 23. The lower value will be used.
Option settings:
nominal,preceding-major-seventh-below,2,1,pjvb
nominal,preceding-minor-seventh-below,2,1,pnvb
nominal,preceding-major-sixth-below,2,1,pjxb
nominal,preceding-minor-sixth-below,2,1,pnxb
nominal,preceding-fifth-below,2,1,ppfb
nominal,preceding-tritone-below,2,1,pttb
nominal,preceding-fourth-below,2,1,ppob
nominal,preceding-major-third-below,2,1,pjtb
nominal,preceding-minor-third-below,2,1,pntb
nominal,preceding-major-second-below,2,1,pjsb
nominal,preceding-minor-second-below,2,1,pnsb
nominal,preceding-unison,2,1,puuu
nominal,preceding-minor-second-above,2,1,pnsa
nominal,preceding-major-second-above,2,1,pjsa
nominal,preceding-minor-third-above,2,1,pnta
nominal,preceding-major-third-above,2,1,pjta
nominal,preceding-fourth-above,2,1,ppua
nominal,preceding-tritone-above,2,1,ptta
nominal,preceding-fifth-above,2,1,ppfa
nominal,preceding-minor-sixth-above,2,1,pnxa
nominal,preceding-major-sixth-above,2,1,pjxa
nominal,preceding-minor-seventh-above,2,1,pnva
nominal,preceding-major-seventh-above,2,1,pjva
nominal,during-major-seventh-below,2,1,djvb
nominal,during-minor-seventh-below,2,1,dnvb
nominal,during-major-sixth-below,2,1,djxb
nominal,during-minor-sixth-below,2,1,dnxb
nominal,during-fifth-below,2,1,dpfb
nominal,during-tritone-below,2,1,dttb
nominal,during-fourth-below,2,1,dpob
nominal,during-major-third-below,2,1,djtb
nominal,during-minor-third-below,2,1,dntb
nominal,during-major-second-below,2,1,djsb
nominal,during-minor-second-below,2,1,dnsb
nominal,during-unison,2,1,duuu
nominal,during-minor-second-above,2,1,dnsa
nominal,during-major-second-above,2,1,djsa
nominal,during-minor-third-above,2,1,dnta
nominal,during-major-third-above,2,1,djta
nominal,during-fourth-above,2,1,dpua
nominal,during-tritone-above,2,1,dtta
nominal,during-fifth-above,2,1,dpfa
nominal,during-minor-sixth-above,2,1,dnxa
nominal,during-major-sixth-above,2,1,djxa
nominal,during-minor-seventh-above,2,1,dnva
nominal,during-major-seventh-above,2,1,djva
nominal,next-note,23,2,nn
ipf-maxdev,           0.2
ipf-maxit,           266
Data Lines Read	1155
Input data file,occam-book-1-fugue-4.in
Starting model,bottom
Search direction,up
Ref model,bottom
Models to consider,all
Search width,5
Search levels,7
Search sort by,information
Search preference,descending
Report sort by,information
Report preference,descending

    State Space Size,1.19627e+15
    Sample Size,    1293
    H(data), 10.1028
    H(IV), 10.0788
    H(DV), 3.00561
    T(IV:DV), 2.98162
    IVs in use (46), Pjvb Pnvb Pjxb Pnxb Ppfb Pttb Ppob Pjtb Pntb Pjsb Pnsb Puuu Pnsa Pjsa Pnta Pjta Ppua Ptta Ppfa Pnxa Pjxa Pnva Pjva Djvb Dnvb Djxb Dnxb Dpfb Dttb Dpob
    , Djtb Dntb Djsb Dnsb Duuu Dnsa Djsa Dnta Djta Dpua Dtta Dpfa Dnxa Djxa Dnva Djva
    DV,Nn

Searching levels:
1 : 46 new models, 5 kept; 47 total models, 6 total kept; 0 kb memory used;  0.0 seconds, 0.0 total
2 : 215 new models, 5 kept; 262 total models, 11 total kept; 6548 kb memory used;  30.7 seconds, 30.7 total
3 : 219 new models, 5 kept; 481 total models, 16 total kept; 8128 kb memory used;  71.1 seconds, 101.8 total
4 : 225 new models, 5 kept; 706 total models, 21 total kept; 10420 kb memory used;  112.9 seconds, 214.7 total
5 : 233 new models, 5 kept; 939 total models, 26 total kept; 12432 kb memory used;  166.4 seconds, 381.1 total
6 : 245 new models, 5 kept; 1184 total models, 31 total kept; 14192 kb memory used;  175.9 seconds, 557.0 total
7 : 265 new models, 5 kept; 1449 total models, 36 total kept; 16664 kb memory used;  284.4 seconds, 841.4 total

ID,MODEL,Level,H,dDF,dLR,Alpha,Inf,%dH(DV),dAIC,dBIC,Inc.Alpha,Prog.,%C(Data),%cover
36*,IV:PjtbNn:PntbNn:PjsbNn:PnsbNn:PuuuNn:PnsaNn:PjsaNn,       7,     10.8198,           112,   4059.3258,      0.0000,0.75953562,     75.3473,   3835.3258,   3256.8771,      0.0000,            30,     83.7587,     28.1250
35*,IV:PpobNn:PjtbNn:PjsbNn:PnsbNn:PuuuNn:PnsaNn:PjsaNn,       7,     10.8288,           112,   4043.2192,      0.0000,0.75652194,     75.0483,   3819.2192,   3240.7705,      0.0000,            29,     83.7587,     32.8125
34*,IV:PpobNn:PntbNn:PjsbNn:PnsbNn:PuuuNn:PnsaNn:PjsaNn,       7,     10.8408,           112,   4021.5517,      0.0000,0.75246776,     74.6462,   3797.5517,   3219.1030,      0.0000,            29,     83.3720,     35.1562
33*,IV:PjtbNn:PjsbNn:PnsbNn:PuuuNn:PnsaNn:PjsaNn:PntaNn,       7,     10.8508,           112,   4003.7898,      0.0000,0.74914435,     74.3165,   3779.7898,   3201.3411,      0.0000,            28,     82.7533,     31.2500
32*,IV:PjtbNn:PjsbNn:PnsbNn:PuuuNn:PnsaNn:PjsaNn:PpfaNn,       7,     10.8605,           112,   3986.2934,      0.0000,0.74587062,     73.9917,   3762.2934,   3183.8447,      0.0000,            27,     82.2892,     32.0312
31*,IV:PjtbNn:PjsbNn:PnsbNn:PuuuNn:PnsaNn:PjsaNn,       6,     10.9071,            96,   3902.7675,      0.0000,0.73024219,     72.4413,   3710.7675,   3214.9543,      0.0000,            25,     81.5932,     42.1875
30*,IV:PntbNn:PjsbNn:PnsbNn:PuuuNn:PnsaNn:PjsaNn,       6,     10.9215,            96,   3876.9149,      0.0000,0.72540494,     71.9615,   3684.9149,   3189.1017,      0.0000,            24,     81.2065,     39.0625
29*,IV:PpobNn:PjsbNn:PnsbNn:PuuuNn:PnsaNn:PjsaNn,       6,     10.9362,            96,   3850.7022,      0.0000,0.72050032,     71.4749,   3658.7022,   3162.8891,      0.0000,            23,     80.8198,     46.8750
